person_name,nature,number,source_url,company_name,report,nominal_value
Denise Robinson,Unit Trust,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/907,Momentum,Ethics Full Report 2013,R573 000
Denise Robinson,Equity Fund,2742,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/907,Stanlib,2011 2012 MI Full List,"R13,749"
Denise Robinson,Unit Trust,146,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/907,Sanlam,2011 2012 MI Full List,"R11,493"
Denise Robinson,Unit Trust Funds,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/907,RMBI Offshore,2011 2012 MI Full List,"R510,000"
Dianne Kohler,Ordinary,384,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/681,Anglo American,2010Disclosure,+ - R100 000
Dianne Kohler,Ordinary,7370,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/681,Malbak,2010Disclosure,+- R25 000
Dianne Kohler,Ordinary,998,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/681,Highpine,2010Disclosure,+ - R95 000
Dianne Kohler,Ordinary,30,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/681,Board Syndicate Two,2010Disclosure,+- R5 000
Dianne Kohler,Ordinary,384,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/681,Anglo American,Ethics Full Report 2012,+-R110 000
Dianne Kohler,Ordinary,7 370,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/681,Malbak,Ethics Full Report 2012,+-R37 000
Dianne Kohler,Ordinary,998,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/681,Highpine,Ethics Full Report 2012,+-R110 000
Dianne Kohler,Ordinary,30,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/681,Board Syndicate Two,Ethics Full Report 2012,+-R10 000
Dianne Kohler,Ordinary,384,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/681,Anglo American,Ethics Full Report 2013,+-R120 000
Dianne Kohler,Ordinary,7 370,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/681,Malbak,Ethics Full Report 2013,+-R40 000
Dianne Kohler,Ordinary,998,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/681,Highpine,Ethics Full Report 2013,+-R120 000
Dianne Kohler,Ordinary,30,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/681,Board Syndicate Two,Ethics Full Report 2013,+-R15 000
Dianne Kohler,Ordinary,384,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/681,Anglo American,2011 2012 MI Full List,+-R105 000
Dianne Kohler,:,7 370,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/681,Malbak,2011 2012 MI Full List,+-R26 000
Dianne Kohler,:,998,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/681,Highpine,2011 2012 MI Full List,+-R95 000
Dianne Kohler,:,30,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/681,Board Syndicate Two,2011 2012 MI Full List,+-R5 000
Dianne Kohler,Shares,38,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/681,Mpact,2011 2012 MI Full List,
Dikeledi Rebecca Tsotetsi,Investment,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/983,Millionshore,2010Disclosure,R1.5m
Dikeledi Rebecca Tsotetsi,Investment,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/983,FNB,2010Disclosure,"R10,000"
Dikeledi Rebecca Tsotetsi,Investment,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/983,Standard Bank,2010Disclosure,"R100,000"
Dina Deliwe Pule,Family Trust,1,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/896,Badamile,Ethics Full Report 2013,Zero
Diratsagae Alfred Kganare,Ordinary,85%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/673,Jalebo Properties,2010Disclosure,"+-R800,000"
Diratsagae Alfred Kganare,Ordinary,50%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/673,Papi &amp; Bridget Trading,2010Disclosure,-
Diratsagae Alfred Kganare,Transport,40%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/673,Legadima Transport Solutions,Ethics Full Report 2012,R2 000 000
Diratsagae Alfred Kganare,Retail,50%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/673,Papi &amp; Bridget Training,Ethics Full Report 2012,R500 000
Diratsagae Alfred Kganare,Normal,40%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/673,Legadima Transport Solutions,Ethics Full Report 2013,R2 000 000
Dirk Jan Stubbe,Ordinary,500,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/958,Old Mutual,Ethics Full Report 2013,+-R15 000
Dirk Jan Stubbe,Ordinary,500,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/958,Sanlam,Ethics Full Report 2013,+-R30 000
Dirk Jan Stubbe,Ordinary,500,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/958,Old Mutual,Ethics Full Report 2012,+-R5 000 - R10 000
Dirk Jan Stubbe,,500,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/958,Sanlam,2011 2012 MI Full List,
Dirk Jan Stubbe,,200,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/958,Old Mutual,2011 2012 MI Full List,
Divili Wilson Mavunda,CC,30%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/763,If Not Trading CC,2010Disclosure,
Donald Cecil Smiles,Ordinary,700,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/942,Old Mutual PLC,2010Disclosure,"R3,25"
Donald Cecil Smiles,Ordinary,700,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/942,Old Mutual PLC,Ethics Full Report 2012,"34,5p per share"
Donald Cecil Smiles,Ordinary,700,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/942,Old Mutual PLC,Ethics Full Report 2013,"R39,5 p/s"
Donald Cecil Smiles,ORdinary,700,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/942,Old Mutual PLC,2011 2012 MI Full List,"31,5% per share"
Donald Mlindwa Gumede,Property,10%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648,Trevwest,2010Disclosure,R54 000
Donald Mlindwa Gumede,Mariculture,5%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648,Silverlake/Umgababa [Dormant],2010Disclosure,
Donald Mlindwa Gumede,Property development,400,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648,EMP Holdings,2010Disclosure,R4 000
Donald Mlindwa Gumede,Shares,100,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648,Media 24,2010Disclosure,R1 000
Donald Mlindwa Gumede,Property Development,400,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648,EMP Holdings,Ethics Full Report 2012,R4 000
Donald Mlindwa Gumede,Mariculture,5%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648,Silverlake/Umgababa [Dormant],Ethics Full Report 2012,
Donald Mlindwa Gumede,Property,10%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648,Trevwest,Ethics Full Report 2012,R54 000
Donald Mlindwa Gumede,Media,100,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648,Media 24,Ethics Full Report 2012,R1 000
Donald Mlindwa Gumede,Property Dev.,400,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648,EMP Holding [Defunct],Ethics Full Report 2013,R4 000
Donald Mlindwa Gumede,Mariculture,5%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648,Silverlake,Ethics Full Report 2013,-
Donald Mlindwa Gumede,Media,100,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648,Media 24,Ethics Full Report 2013,R1 000
Donald Mlindwa Gumede,Community Development,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648,Umgogodla Comm. Service,Ethics Full Report 2013,Dormant
Donald Mlindwa Gumede,Property Dev.,10%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648,Trevwest CC,Ethics Full Report 2013,R54 000
Donald Mlindwa Gumede,Consultancy,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648,Izibuko LeAfrika,Ethics Full Report 2013,
Donald Mlindwa Gumede,Property Development,400,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648,EMP Holdings,2011 2012 MI Full List,R4 000
Donald Mlindwa Gumede,Mariculture,5%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648,Silverlake/Umgababa,2011 2012 MI Full List,Dormant
Donald Mlindwa Gumede,Property,10%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648,Trevwest,2011 2012 MI Full List,R54 000
Donald Mlindwa Gumede,Media,100,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648,Media 24,2011 2012 MI Full List,R1 000
Dorothy Mapula Ramodibe,Bonds,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904,Post Office,2010Disclosure,"R6,000"
Dorothy Mapula Ramodibe,Unit Trust,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904,FNB,2010Disclosure,
Dorothy Mapula Ramodibe,Bond,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904,Post Office,Ethics Full Report 2012,R6 000
Dorothy Mapula Ramodibe,Unit Trust,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904,FNB,Ethics Full Report 2012,R6 000
Dorothy Mapula Ramodibe,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904,Post Office,Ethics Full Report 2013,R6 000
Dorothy Mapula Ramodibe,Unit Trusts,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904,FNB,Ethics Full Report 2013,-R6 000
Dorothy Mapula Ramodibe,Bonds,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904,Post Office,2011 2012 MI Full List,R6 000
Dorothy Mapula Ramodibe,Unit Trust,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904,FNB,2011 2012 MI Full List,
Dorothy Mapula Ramodibe,Bonds,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904,Post Office,2011 2012 MI Full List,R6 000
Dorothy Mapula Ramodibe,Unit Trust,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904,FNB,2011 2012 MI Full List,
Dudu Hellen Mathebe,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/756,MTN,Ethics Full Report 2012,R10 000
Dudu Olive Chili,,73,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/579,MTN Group - Phuthuma Nathi,Ethics Full Report 2013,R58p/s
Dudu Olive Chili,,73,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/579,MTN Group,Ethics Full Report 2012,
Dudu Olive Chili,,100,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/579,Phuthuma Nathi,Ethics Full Report 2012,R58 p/s
Dennis Dumisani Gamede,Resigned,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Bamba Logistics,2010Disclosure,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Bay Point Trading,2010Disclosure,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Bostz Trading,2010Disclosure,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Central Route Trading,2010Disclosure,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Dabula Construction,2010Disclosure,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Expan Trade Thirty Six,2010Disclosure,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Fountain Square Trading,2010Disclosure,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Hissa Hissa Trading,2010Disclosure,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Kaito Construction,2010Disclosure,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Kusile Investments,2010Disclosure,
Dennis Dumisani Gamede,Resigned,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Mtholiseni Trading,2010Disclosure,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Nyakazisa Earth Moving,2010Disclosure,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Ocean Side Trading,2010Disclosure,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Ditabo Med. Supplies,2010Disclosure,
Dennis Dumisani Gamede,Resigned,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Rea Time. Inv.,2010Disclosure,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,RZT Selpy,2010Disclosure,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Shampula Earth Moving,2010Disclosure,
Dennis Dumisani Gamede,Resigned,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Sondelani Trans.,2010Disclosure,
Dennis Dumisani Gamede,Resigned,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Umkhono Trading,2010Disclosure,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Tinashe Clinic,2010Disclosure,
Dennis Dumisani Gamede,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Subway Trading,2010Disclosure,
Dennis Dumisani Gamede,Resigned,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Mtholiseni Trading,Ethics Full Report 2012,
Dennis Dumisani Gamede,Resigned,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Nyakazisa Earth Moving,Ethics Full Report 2012,
Dennis Dumisani Gamede,Resigned,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Ocean Side Trading,Ethics Full Report 2012,
Dennis Dumisani Gamede,Resigned,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Ditabo Med. Supplies,Ethics Full Report 2012,
Dennis Dumisani Gamede,Resigned,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Rea Time Inv.,Ethics Full Report 2012,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,RZT Selpy,Ethics Full Report 2012,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Shampula Earth Moving,Ethics Full Report 2012,
Dennis Dumisani Gamede,Resigned,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Sondelani Trans.,Ethics Full Report 2012,
Dennis Dumisani Gamede,Resigned,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Umkhono Trading,Ethics Full Report 2012,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Tinashe Clinic,Ethics Full Report 2012,
Dennis Dumisani Gamede,Resigned,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Bamba Logistics,Ethics Full Report 2012,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Bay Point Trading,Ethics Full Report 2012,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Bostz Trading,Ethics Full Report 2012,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Central Route Trading,Ethics Full Report 2012,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Dabula Construction,Ethics Full Report 2012,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Expan Trade Thirty Six,Ethics Full Report 2012,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Fountain Square Trading,Ethics Full Report 2012,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Hissa Hissa Trading,Ethics Full Report 2012,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Kaito Construction,Ethics Full Report 2012,
Dennis Dumisani Gamede,Dormant,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1031,Kusile Investments,Ethics Full Report 2012,
