report,company_type,person_name,company_name,source_url
2011 2012 MI Full List,Public co. [Resigned -Deregistration in process],Ayanda Dlodlo,Nestlife Assurance Corporation,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/605
2010Disclosure,CC [Trading],Azwihangwisi Faith Muthambi,Tmafm Investments,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
2010Disclosure,CC [Trading],Azwihangwisi Faith Muthambi,UA Tshila Trading Project,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
2010Disclosure,CC [Trading],Azwihangwisi Faith Muthambi,Nwamunya VU Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
Ethics Full Report 2012,CC [dormant],Azwihangwisi Faith Muthambi,Nwamunyavu Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
Ethics Full Report 2012,CC [dormant],Azwihangwisi Faith Muthambi,Nwamusengi Social Consultant,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
Ethics Full Report 2012,CC [dormant],Azwihangwisi Faith Muthambi,Nyatendani Skills Development,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
Ethics Full Report 2012,CC [dormant],Azwihangwisi Faith Muthambi,Tmafm Investment,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
Ethics Full Report 2012,CC [deregistered],Azwihangwisi Faith Muthambi,Uatshila Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
Ethics Full Report 2012,CC [deregistered],Azwihangwisi Faith Muthambi,FFA Projects,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
Ethics Full Report 2012,NGO,Azwihangwisi Faith Muthambi,Riyaphanda Youth Development Forum,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
Ethics Full Report 2013,CC [dormant],Azwihangwisi Faith Muthambi,Nwamunyavu Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
Ethics Full Report 2013,CC [Ddormant],Azwihangwisi Faith Muthambi,Nwamusengi Social Consultant,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
Ethics Full Report 2013,CC [dormant],Azwihangwisi Faith Muthambi,Nyatendani Skills Development,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
Ethics Full Report 2013,CC [dormant],Azwihangwisi Faith Muthambi,Tmafm Investments,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
Ethics Full Report 2013,CC [dormant],Azwihangwisi Faith Muthambi,Uatshile Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
Ethics Full Report 2013,CC [dormant],Azwihangwisi Faith Muthambi,FFA Projects,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
Ethics Full Report 2013,NGO [dormant],Azwihangwisi Faith Muthambi,Riyaphanda Youth Dev.,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
2011 2012 MI Full List,CC [Dormant],Azwihangwisi Faith Muthambi,Nwamuntavu Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
2011 2012 MI Full List,,Azwihangwisi Faith Muthambi,Nwammusengi Social Consultance  CC [Dormant],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
2011 2012 MI Full List,CC [Dormant],Azwihangwisi Faith Muthambi,Nyatendani Skills Development,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
2011 2012 MI Full List,CC [Dormant],Azwihangwisi Faith Muthambi,Tmafm Investments,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
2011 2012 MI Full List,Deregistered,Azwihangwisi Faith Muthambi,Uatshile Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
2011 2012 MI Full List,CC [Deregistered],Azwihangwisi Faith Muthambi,FFA Projects,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
2011 2012 MI Full List,NGO,Azwihangwisi Faith Muthambi,Forum,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/836
2010Disclosure,CC,Bafumani Aaron Mnguni,Appokholo Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1052
2010Disclosure,Private Co.,Bafumani Aaron Mnguni,Marble Gold 452,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1052
2010Disclosure,Private Co.,Bafumani Aaron Mnguni,Specons Investments,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1052
2010Disclosure,CC,Bafumani Aaron Mnguni,Machoroane Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1052
2010Disclosure,CC,Bafumani Aaron Mnguni,Coalition Tracking 777,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1052
2010Disclosure,CC,Bafumani Aaron Mnguni,Rebatlile Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1052
Ethics Full Report 2012,Investment Co. [Dormant],Bafumani Aaron Mnguni,Specons Investment,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1052
Ethics Full Report 2012,Investment Co. [Dormant],Bafumani Aaron Mnguni,Sierra Resources,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1052
Ethics Full Report 2012,Trading in all aspects [Dormant],Bafumani Aaron Mnguni,Appokholo Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1052
Ethics Full Report 2012,General Trading [Dormant],Bafumani Aaron Mnguni,Eniogen Investment (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1052
Ethics Full Report 2013,Investment Co.,Bafumani Aaron Mnguni,Speconos Investment,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1052
Ethics Full Report 2013,Investment Co.,Bafumani Aaron Mnguni,Sierra Resources,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1052
Ethics Full Report 2013,General trading,Bafumani Aaron Mnguni,Eniogen Investment (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1052
Ethics Full Report 2013,Trading in all aspects,Bafumani Aaron Mnguni,Appokholo Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1052
Ethics Full Report 2013,Private Co.,Bafumani Aaron Mnguni,Baxozest (Pty) Ltd,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1052
2011 2012 MI Full List,CC,Bafumani Aaron Mnguni,Oppokholo Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1052
2011 2012 MI Full List,Private Co.,Bafumani Aaron Mnguni,Marble Gold,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1052
2011 2012 MI Full List,Private Co.,Bafumani Aaron Mnguni,Specons Investment,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1052
2010Disclosure,Promoting non-racialism,B A Hogan,Trustee of Ahmed Kathrada Foundatin [Non profit],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/658
2010Disclosure,Assist children without parents,B A Hogan,Trustee of Amandla Aids Fund [Non profit],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/658
2010Disclosure,Property,Bantubonke Harrington Holomisa,Director: Bloomberg Links Property Holdings,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2010Disclosure,Property,Bantubonke Harrington Holomisa,Director: Bloomberg Property Investments,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2010Disclosure,Health related,Bantubonke Harrington Holomisa,Director: Orthopaedics,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2010Disclosure,Health related,Bantubonke Harrington Holomisa,Director: Bloomberg/Holomisa Orthopaedic Solution,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2010Disclosure,Investment Co.,Bantubonke Harrington Holomisa,Director: Amalgum Investment,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2010Disclosure,Avis Rent-A-Bakkie Transport,Bantubonke Harrington Holomisa,Bamkhe Transport,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2010Disclosure,-,Bantubonke Harrington Holomisa,UNIGA,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2010Disclosure,Section 21,Bantubonke Harrington Holomisa,Champions of enviroment foundation,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2010Disclosure,Communications,Bantubonke Harrington Holomisa,Telfree Comms,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2010Disclosure,Hotel,Bantubonke Harrington Holomisa,Kwatshezi Lodge (Pty) Ltd [No longer a director],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2010Disclosure,Anicic Heavy Engineering (Pty) Ltd,Bantubonke Harrington Holomisa,Board Member,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
Ethics Full Report 2012,[Resigned],Bantubonke Harrington Holomisa,Bloomberg Links Property Holdings,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
Ethics Full Report 2012,[Resigned],Bantubonke Harrington Holomisa,Bloomberg Property Investments,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
Ethics Full Report 2012,Health related,Bantubonke Harrington Holomisa,Bloomberg/Holomisa Orthopeadic Solutions,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
Ethics Full Report 2012,Communication Infrastructure,Bantubonke Harrington Holomisa,Sirius/Opticom [SAS],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
Ethics Full Report 2012,Investment Co.,Bantubonke Harrington Holomisa,Amalgum [Director],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
Ethics Full Report 2012,Telecommunication,Bantubonke Harrington Holomisa,Tel-Free [Beat The Clock],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
Ethics Full Report 2012,Engineering,Bantubonke Harrington Holomisa,ANICIC Engineering [Director],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
Ethics Full Report 2012,Supply gas,Bantubonke Harrington Holomisa,UNIGAS [Director],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
Ethics Full Report 2012,Section 21,Bantubonke Harrington Holomisa,Champions of Enviromental Foundation,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
Ethics Full Report 2013,Investment Co.,Bantubonke Harrington Holomisa,Amalgum [Director],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
Ethics Full Report 2013,Health related,Bantubonke Harrington Holomisa,Bloomberg/Holomisa Orthopeadic Solutions,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
Ethics Full Report 2013,Communication Infrastructure,Bantubonke Harrington Holomisa,Sirius/Opticom [SAS Communication],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
Ethics Full Report 2013,Telecommunications,Bantubonke Harrington Holomisa,Tel-Free [Beat The Clock],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
Ethics Full Report 2013,Engineering,Bantubonke Harrington Holomisa,ANCIC Heavy Engineering Co. [Director],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
Ethics Full Report 2013,Gas,Bantubonke Harrington Holomisa,Unigas [Director],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
Ethics Full Report 2013,Section 21,Bantubonke Harrington Holomisa,Champions of Environment Foundation,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2011 2012 MI Full List,,Bantubonke Harrington Holomisa,Bloomberg Links property Holdings  Property,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2011 2012 MI Full List,Communications,Bantubonke Harrington Holomisa,Tel-Free Communications,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2011 2012 MI Full List,Communication Infrastructure [Fibre Optic Cab],Bantubonke Harrington Holomisa,SIRIUS/OPTICOM [Director],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2011 2012 MI Full List,Property,Bantubonke Harrington Holomisa,Bloomberg Property Investments,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2011 2012 MI Full List,Health related,Bantubonke Harrington Holomisa,Director : Orthopeadics,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2011 2012 MI Full List,Investment Co.,Bantubonke Harrington Holomisa,Director : Amalgum Investment,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2011 2012 MI Full List,Will supply gas,Bantubonke Harrington Holomisa,Director : UNIGAS,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2011 2012 MI Full List,Section 21 Co.,Bantubonke Harrington Holomisa,Foundation [Founder Member],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2011 2012 MI Full List,Engineering,Bantubonke Harrington Holomisa,Executive Director],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2011 2012 MI Full List,Health related,Bantubonke Harrington Holomisa,Solutions,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/659
2010Disclosure,CC [Dormant],Barbara Thomson,Fast Track,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/970
2010Disclosure,CC [Dormant],Barbara Thomson,Lions Head Transport,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/970
2010Disclosure,CC [Dormant],Barbara Thomson,Coalition Trading 777,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/970
Ethics Full Report 2012,Security Industry,Barbara Thomson,Partnership,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/970
Ethics Full Report 2013,Security Industry,Barbara Thomson,Partnership,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/970
2011 2012 MI Full List,Security Industry,Barbara Thomson,Partnership,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/970
2011 2012 MI Full List,Investment private Co.,Bathabile Olive Dlamini,Wakazi Wazuri Investments,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/603
2011 2012 MI Full List,,Bathabile Olive Dlamini,African Mirage women Trading Co.  Trading Private Co.,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/603
2011 2012 MI Full List,Consultant CC,Bathabile Olive Dlamini,Baskhuwe Consultancy,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/603
2011 2012 MI Full List,Investment Private Co.,Bathabile Olive Dlamini,Broad Brush Investments 216,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/603
2011 2012 MI Full List,Trading CC,Bathabile Olive Dlamini,Masiqhame Trading 1345,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/603
2011 2012 MI Full List,Investment Private Corporation,Bathabile Olive Dlamini,Region Trails Investment 50,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/603
2011 2012 MI Full List,Private Co.,Bathabile Olive Dlamini,Thari Ya Basadi,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/603
2011 2012 MI Full List,Trading Private Co.,Bathabile Olive Dlamini,Saintly and Spicy Trading 800,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/603
2011 2012 MI Full List,CC,Bathabile Olive Dlamini,Seasons find 769,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/603
2011 2012 MI Full List,Trading CC,Bathabile Olive Dlamini,Smartchoice Trading 5,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/603
2010Disclosure,Micro Finance [Dormant],Beauty Nomhle Dambuza,Silvertron 44CC,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/587
Ethics Full Report 2013,Micro Lending [Dormant],Beauty Nomhle Dambuza,Silvertron 44CC,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/587
